,hash,message,time,buggy
2517,f687e9e,Merge branch 'lobpcg_tosubmit' of gitlab.abinit.org:biederj/abinit into lobpcg_tosubmit,2017-03-01T16:13:06,0
2518,3d56927,Update ref for buda,2017-03-01T16:12:23,0
2519,2707920.0,update ref,2017-03-01T14:44:17,0
2520,8cea959,Update ref with new lobpcg,2017-03-01T13:55:52,0
2521,6238305.0,Merge remote-tracking branch 'trunk/develop' into lobpcg_tosubmit,2017-03-01T11:08:35,0
2522,e75bc8e,HMC: pred_hmc template  pred_velverlet cleanup,2017-02-25T23:07:04,0
2523,ce77f47,Update args of clnup2.,2017-03-07T08:35:52,0
2524,b04351c,Update args of forstr + calling routines,2017-03-07T08:43:33,0
2525,5998228.0,Update args of forces and calling routines,2017-03-07T08:53:20,0
2526,4381a28,Typo,2017-03-07T11:14:59,0
2527,15e469d,Merge remote-tracking branch sprokh/hmc/318f into _sprokh,2017-03-09T10:38:04,0
2528,7001996.0,Merge remote-tracking branch gonze_chempot3/040f into develop,2017-03-09T10:05:53,0
2529,040fd56,Update tolerances for v8#31,2017-03-08T17:39:19,0
2530,ebb1de0,Update tolerances for v8#31,2017-03-08T16:50:02,0
2531,bd60618,Merge branch 'gonze_chempot3' of gitlab:trunk/abinit into gonze_chempot3,2017-03-08T16:47:36,0
2532,fcf048d,Merge branch develop/e081 into gonze_chempot3,2017-03-08T16:46:37,0
2533,048bd58,Merge remote-tracking branch 'trunk/develop' into develop,2017-03-08T14:13:39,0
2534,a782da3,Fit anharmonic: change files for the script,2017-03-08T14:12:51,0
2535,318fe65,Merge remote-tracking branch 'trunk/develop' into hmc,2017-03-08T13:19:51,0
2536,848c542,Merge branch develop/e081 into gonze_chempot3,2017-03-08T12:33:04,0
2537,541670b,Update references for v8#30 31,2017-03-08T11:06:08,0
2538,446561d,Merge remote-tracking branch origin/gonze_chempot3/8335 into gonze_chempot3,2017-03-08T10:33:53,0
2539,aedd4a1,Update refs ... albeit incorrec(,2017-03-08T10:33:28,0
2540,8335075.0,Define chksymbreak=0 in v8#30,2017-03-08T10:32:25,0
2541,e081356,Merge branch hotfix-8.2/2a9d into develop,2017-03-08T09:55:20,0
2542,535382.0,Merge branch develop/68ff into gonze_chempot3,2017-03-08T08:29:47,0
2543,68ffdf3,Merge branch hotfix-8.2/f690 into develop,2017-03-08T08:24:14,0
2544,f00edf3,Back to Broyden for v8#31,2017-03-08T08:09:06,0
2545,0ed20d2,Typo,2017-03-08T08:08:06,0
2546,5271928.0,Ref file for v8#31,2017-03-07T16:12:13,0
2547,3d1d072,FIr version of test v8#31 . Not satisfactory at all  but will allow to test portability.,2017-03-07T16:11:29,0
2548,79b8a12,Set again tolerances to zero. Continue to define v8#31.,2017-03-07T15:46:57,0
2549,9cfa0f7,Update the ref file for Tv8#30 . Start test v8#31.,2017-03-07T15:44:50,0
2550,73378bb,Suppress the translational invariance spuriously imposed on forces. Also finalize test v8#30.,2017-03-07T15:35:29,0
2551,66cdd2b,Disable the echo of grchempottn  for testing purposes.,2017-03-07T12:38:50,0
2552,bfd0f35,Update args of setvtr + related routines.,2017-03-07T12:16:17,0
2553,161d466,Disable the incorporation of grchempottn at the level of forces.F90 . Should be reenabled later.,2017-03-07T11:59:41,0
2554,e4bd44c,Update Ref of this unstable test,2018-02-14T12:37:07,0
2555,7791fa3,Convert lessons/theory/userguide into md,2018-02-25T21:08:53,0
2556,1663e9f,enlarge format for huge epsilon or Zstar,2017-11-14T23:25:23,0
2557,eac788b,Suppress minor modifications made for testing purposes,2016-09-07T15:31:33,0
2558,ac2c40b,eHxc21_paw is done in dfptnl_pert,2017-02-01T10:33:20,0
2559,34bb6c6,in dfptnl_pert : exc3 exc3_paw and eHxc21_paw are now symmetric with respect to appropriate permutations of pertubations,2017-01-26T14:59:23,0
2560,5fcd1d8,Merge branch 'develop' into abirules,2017-12-18T15:09:07,0
2561,6ba0552,Computation of k3xc1 (done in pawxc  asked by pawdenpot),2016-12-14T16:42:02,0
2562,8cabe37,Introduce k3xc1 in the paw_an structure,2016-12-13T16:33:13,0
2563,920cfaf,Merge branch 'rf2-fixes' into nonlinear,2016-12-13T15:41:27,0
2564,f90c173,Small improvement of dfpt_cgwf for ipert=natom+10 or +11,2016-12-06T13:35:49,0
2565,723c671,Merge branch 'rf2-fixes' into nonlinear,2016-12-05T09:56:25,0
2566,6d64cc1,Merge branch 'rf2-fixes' into nonlinear,2016-12-02T10:04:53,0
2567,9412491.0,Merge branch 'rf2-fixes' into nonlinear,2016-12-01T15:57:48,0
2568,cde05f5,Merge branch 'develop' into nonlinear,2016-11-21T13:33:54,0
2569,143bd60,Merge remote-tracking branch 'abinit/nonlinear' into nonlinear,2016-10-28T08:55:51,0
2570,a662712,First version of full-dfpt nonlinear (pead=0) for NC pseudos,2016-09-21T14:04:31,0
2571,21e2d87,"Some notes about the variable ""pead""",2016-09-07T15:26:18,0
2572,631bfd9,Term wih H^(2) are now implemented in dfptnl_pert,2017-02-10T15:40:03,0
2573,ea893a2,Merge branch 'develop' into nonlinear,2016-09-07T14:33:40,0
2574,f2f8295,Merge branch 'develop' into 'develop',2016-07-09T20:30:47,0
2575,a7dd3b8,Adjust tolerance for ubu_intel_16.0_mpich modified:   t06.in,2016-07-09T20:24:09,0
2576,e39d1c0,Merge branch 'develop' into 'develop',2016-07-09T15:11:24,0
2577,0fe04e4,Initialize v8.7.6,2018-03-06T21:26:18,0
2578,dee0d2e,Update the check_list,2018-03-06T21:19:58,0
2579,4102356.0,Apply make parents,2018-03-06T21:15:35,0
2580,7d52069,Update month of delivery and version number.,2018-03-06T21:14:14,0
2581,53f1334,Final cleanup,2018-03-06T14:33:45,0
2582,d4b913a,Add description to topics,2018-03-06T03:15:32,0
2583,b37572a,Update docs,2018-03-06T02:53:23,0
2584,7f69e1d,Conver yaml into python template,2018-03-06T01:41:34,0
2585,c4ad0b2,Improve docs,2018-03-06T01:12:30,0
2586,a961431,Nonlop with choice=54 and signs=2 is implemented and used in dfptnl_pert,2017-02-09T15:20:07,0
2587,74aec75,dfptnl_pert now uses getgh2c,2017-02-13T14:43:32,0
2588,da5f7ea,Import python code + js + css,2018-02-25T21:18:40,0
2589,4f1c02a,Merge remote-tracking branch 'gitlab_trunk/develop' into nonlinear,2017-08-08T13:49:39,0
2590,231230b,Merge branch 'develop' of gitlab:trunk/abinit into develop,2017-11-07T21:03:18,0
2591,b09a432,bad copy and paste from previous test,2017-10-26T23:14:49,0
2592,d14b20b,begin mixing of tau,2017-10-25T00:19:49,0
2593,7576645.0,Print the time spent in a dataset in ab_out and std_out,2017-10-12T11:05:54,0
2594,5283ce6,Merge branch 'trunk' into nonlinear,2017-10-11T10:29:58,0
2595,7f1e86b,Add the variable nonlinear_info to control outputs and debug_mode in nonlinear,2017-09-21T09:32:33,0
2596,359ae6c,Merge remote-tracking branch 'gitlab_torrent/misc' into nonlinear,2017-09-05T10:39:12,0
2597,33d7431,Merge branch 'trunk' into nonlinear,2017-09-05T08:55:43,0
2598,4e1ee4b,Improvment of the nonlop test script,2017-09-04T13:52:48,0
2599,e98e874,Merge branch 'trunk' into nonlinear,2017-08-28T11:48:32,0
2600,63c5173,Add a factor 0.5 in dfptnl_pert (term with H^2),2017-08-21T18:39:13,0
2601,8b1819d,Merge branch 'trunk' into nonlinear,2017-08-21T10:54:02,0
2602,81b05f9,Add tests in rf2_apply_hamiltonian for H^(2). There are used in respfn for ipert=natom+10 and +11 and in dfptnl_pert.,2017-08-10T15:50:57,0
2603,9c19093,Merge branch 'nonlinear' of abilab:baguetl/abinit into nonlinear,2017-08-07T23:09:19,0
2604,5eed2d4,Take care of parallelism in dpfntl_pert,2017-02-14T10:27:02,0
2605,db1f569,Merge remote-tracking branch 'gitlab_torrent/misc' into nonlop-test,2017-08-03T11:45:09,0
2606,edc0356,Correction in nonlop-test : choice 54 works with signs=2!,2017-08-03T10:56:46,1
2607,9041f77,Add nonlop_dfpt_test,2017-08-01T10:24:32,0
2608,86ab96a,Merge branch 'nonlinear' of gitlab:baguetl/abinit into nonlinear,2017-07-06T17:38:39,0
2609,7cca680,Remove nhat1 in rhor1 when usexcnhat==0,2017-06-27T15:13:25,0
2610,5531ed3,Remove time reversal symmetry for kptopt=3 in respfn,2017-06-21T19:10:34,0
2611,20a7821,First modifs in order to test H2 in rf2_apply_ham,2017-06-20T14:10:55,0
2612,f0a83b0,Merge branch 'nonlinear' of /media/usbdisk/GIT/abinit into nonlinear,2017-04-19T09:28:21,0
2613,6990796.0,Take care of symmetry i1pert/i3pert again,2017-03-09T16:30:44,0
2614,c60a49c,Merge branch 'nonlinear' of /media/usbdisk/GIT/abinit into nonlinear,2017-02-23T13:11:09,0
2615,f825640,Merge branch 'nonlinear' of /home/baguetl/PROGRAM/abinit into nonlinear,2017-02-23T13:05:05,0
2616,746642e,Merge branch 'nonlinear' of /media/usbdisk/GIT/abinit into nonlinear,2017-02-14T15:11:32,0
2617,9aa21a5,Merge remote-tracking branch 'latitude/nonlinear' into nonlinear,2017-02-14T15:02:07,0
2618,4b1949b,Add workflow diagram for rf2,2018-03-05T21:29:13,0
2619,af033d6,Deactivate docchk and check_forbidden_in_doc_yml  replaced by unitests,2018-03-05T15:55:10,0
2620,5ba400c,Define topics and relevances in py module  FileFormats was missing in old version,2018-03-05T11:55:53,0
2621,bfd42ed,add refs and dialogs in 1-4 lessons,2018-02-27T20:26:08,0
2622,8512a3b,Add jquery-UI,2018-03-01T10:51:29,0
2623,effaffb,Save work,2018-03-01T03:15:59,0
2624,1fba1f7,Convert yaml vars into python modules,2018-03-01T01:36:39,0
2625,80cf82f,mathjax,2018-02-28T22:37:51,0
2626,22ec07f,md lessons,2018-02-28T14:00:32,0
2627,67b061a,Update ref for abirules#04,2018-02-28T11:18:55,0
2628,7028656.0,Complete m_xgScalapack.F90 with robodoc end marker,2018-02-28T11:17:04,0
2629,652c4b4,Use a public component instead of a private one.,2018-02-28T09:56:40,0
2630,21f0e70,Well  ABI_UNUSED can be used ...,2018-02-28T09:41:51,0
2631,9605864.0,For abirules#04  bypass limitation of ABI_UNUSED by calling a fake write.,2018-02-28T09:29:15,0
2632,a36da84,Merge remote-tracking branch 'remotes/biederj/elpa' into _biederj,2018-02-28T09:19:53,0
2633,a348bf8,md lessons,2018-02-28T01:27:50,0
2634,cf8eab9,Save work,2018-02-27T22:59:42,0
2635,697852f,Regenerate abiref database with betterbib  migrate to new version,2018-02-27T14:33:09,0
2636,a9c54bb,About to finalize API,2018-03-05T01:18:06,0
2637,730b722,theory,2018-02-27T11:35:15,0
2638,c5b8f78,update ref,2018-02-27T10:34:37,0
2639,c6406ef,Remove ABI_UNUSED since not available for structure type and furthermnore it does a copy which is very bad for structure ! So I'll change abirule's ref.,2018-02-27T09:13:48,0
2640,ded3efd,Finalize image migration,2018-02-26T21:31:54,0
2641,b036c87,Begin to move images to new (smart) location,2018-02-26T19:35:11,0
2642,91d9c74,Cleanup in welcome.md,2018-02-26T17:10:07,0
2643,cf17efc,Saving work,2018-02-26T15:14:50,0
2644,966df01,"fix typo : remove all "" in the new bot sections",2018-02-26T13:40:24,0
2645,7.7e+97,Still working on lessons,2018-02-26T13:17:19,0
2646,e5dee57,Begin to polish md lessons,2018-02-26T11:59:16,0
2647,86f26b7,Merge remote-tracking branch 'trunk/develop' into elpa,2018-02-26T10:08:59,0
2648,127d4bf,Merge branch 'develop' of gitlab:trunk/abinit into develop,2018-02-26T09:10:49,0
2649,c2a8c6f,mkdocs up and running,2018-02-25T23:29:53,0
2650,00299b9,Remove old harcoded links,2018-03-01T15:11:29,0
2651,d98b5eb,Cleanup in User-guide,2018-03-01T17:09:28,0
2652,3fd2e2c,Detach Variables from Yaml.Object,2018-03-01T19:24:57,0
2653,dbff68d,markdown,2018-03-01T21:03:17,0
2654,253cdaf,Continue to merge abipy code into variables,2018-03-04T23:33:19,0
2655,48d9336,Import code for variables from abipy,2018-03-04T20:22:03,0
2656,e221d89,Only 3 broken links reported by linkchecker due to old release notes in site,2018-03-04T14:35:03,0
2657,78d126a,Fix links  add new entries to Variable,2018-03-04T13:10:09,1
2658,460f26b,Integrate README_ files + ac examples,2018-03-04T02:39:34,0
2659,fd5896f,Add test for variables in test,2018-03-03T23:54:10,0
2660,2bf6925,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into mkdocs,2018-03-03T17:05:01,0
2661,67e5439,Remove remaining 'generated_files/' links,2018-03-03T16:19:41,0
2662,5b21ca6,Use wikilinks for pdf files,2018-03-03T13:56:18,0
2663,cd78d68,Add README,2018-03-03T13:13:30,0
2664,aed2a89,Remove ionmov 30 from docs,2018-03-03T13:06:09,0
2665,6bd377a,Add README -> README.md,2018-03-03T12:42:24,0
2666,7e+52,Deprecate wikilings without namespace,2018-03-03T01:03:44,0
2667,c2f2e05,Remove install_notes  replaced by installation.md,2018-03-02T23:12:30,0
2668,e0fff6e,Rationalize ~README files,2018-03-02T21:50:45,0
2669,db8c398,Remove gallery  interface pseudo docs with mkdocs,2018-03-02T21:40:04,0
2670,73efbc9,Remove bzr files  move pseudos to developers section,2018-03-02T21:00:10,0
2671,0e2fe55,Merge mkdocs-user-guide into guide and remove old files,2018-03-02T20:16:25,0
2672,ee23017,Merge mkdocs-theory into theory,2018-03-02T20:05:21,0
2673,716b29c,Merge mkdocs-tutorials in tutorial and remove old files,2018-03-02T19:52:14,0
2674,8d004ac,Remove pymods,2018-03-02T19:37:44,0
2675,1807975.0,merge mkdocs-variables into variables  remove biblio files,2018-03-02T18:56:14,0
2676,e81307f,Remove old files in variables,2018-03-02T18:17:32,0
2677,a6a435d,Remove obsolete mkdocs code,2018-03-02T12:04:30,0
2678,7457520.0,Add links to tutorials flowchart,2018-03-02T11:35:44,0
2679,06e728e,Remove default values in calls to Variable.__init__,2018-03-01T23:20:54,0
2680,3a747c1,user-guide,2018-03-01T22:01:09,0
2681,7099f12,pawmkrho : computation of rhor on fine grid is now optional (because it is not needed in dfptnl_pert),2017-01-19T15:07:46,0
2682,61c2dce,Replace abi_hist%histE/Ek/Ent by abi_hist%etot/ekin/entropy,2016-12-08T23:46:23,0
2683,09c8333,Merge beuken/develop/8949 into abirules,2017-12-18T15:11:30,0
2684,bb42ada,Insert CPP directive for availability of NetCDF,2018-06-09T14:51:07,0
2685,376dc49,Slightly more complete,2018-06-09T08:36:33,0
2686,e12e1db,Update ref for v8_t57,2018-06-09T08:43:50,0
2687,9426567.0,Merge branch 'develop' into efmas,2018-06-09T11:38:09,0
2688,e62ef76,fld_options for v8_t57 is medium,2018-06-09T11:41:15,0
2689,0fcf9ec,EffMass was still present in mkdocs.yml,2018-06-09T14:04:35,0
2690,81e0adb,Add AbiPy plots to base3 and base4,2018-06-09T14:13:17,0
2691,12560f9,Merge branch 'efmas' of gitlab.abinit.org:trunk/abinit into efmas,2018-06-09T15:01:04,0
2692,ba0c1d2,Intermediate commit.,2018-06-11T10:53:22,0
2693,8d2c08d,Shorten too long line,2018-06-09T16:50:13,0
2694,eb02c9f,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into beauty_gmatteo,2018-06-09T17:18:14,0
2695,0224a17,update mkroutine script to account for new module obligation,2018-06-09T22:22:06,0
2696,57f6613,improved text and doc for source code tutorial,2018-06-09T22:23:53,0
2697,5d03e03,Enter eph driver with v8_t57. Fix several issues. Frohlich model not yet activated  but all readings are activated.,2018-06-10T07:18:17,0
2698,1844ad4,half way through spin.mp update. Also a new figure for AFM FCC Fe  to be tested.,2018-06-11T00:17:00,0
2699,ec60a6d,Merge branch 'develop' into efmas,2018-06-09T06:53:23,0
2700,1358a1c,Use aimag instead of imag,2018-06-09T06:50:05,0
2701,d380715,Complete the rename of topics EffMass to EffectiveMass. Prepare ndtset 6 in v8_t57 (not yet activated).,2018-06-09T06:47:48,0
2702,059d58a,Merge branch 'release-8.8' into _beauty,2018-06-09T06:13:56,0
2703,eef58a2,Rename section for buda2 using _mpich3,2018-06-09T06:05:31,0
2704,8ee31e5,Rename section for buda2 using _mpich3,2018-06-09T06:05:02,0
2705,bd284c7,Add DFPT cycle plot to rf1,2018-06-09T02:20:48,0
2706,0beb390,Add AbiPy section to rf2 with figures,2018-06-09T00:50:31,0
2707,8.782e+78,Merge remote-tracking branch 'bousquet/beauty' into beauty_gmatteo,2018-06-08T22:29:14,0
2708,35caffd,Adapt tolerances for tutorial nuc2&3,2018-06-08T21:06:52,0
2709,258d07b,final beautification process of tuto DFPT 1 and 2. I've justified the text that  I think  gives a better looking,2018-06-08T15:35:28,0
2710,c21fdc4,Merge branch '_beauty' of gitlab.abinit.org:trunk/abinit into _beauty,2018-06-08T08:42:44,0
2711,3e+19,Change imag into aimag,2018-06-08T08:42:20,0
2712,b00cf05,Update ref file for tutorial nuc3,2018-06-08T06:39:38,0
2713,9dab47d,Merge jzwanzig/beauty/65b6 into _beauty,2018-06-07T21:28:19,0
2714,6e00616,Update the TESTINFO section for tests tgw1_?.in as suggested by GMatteo,2018-06-07T17:29:16,0
2715,65b621c,further tweak of optic.md,2018-06-07T15:50:55,0
2716,aadc01f,Merge branch 'develop' into efmas,2018-06-11T06:31:02,0
2717,478dafd,Merge remote-tracking branch 'trunk/develop' into beauty,2018-06-11T12:19:56,0
2718,85272.0,Add refs  improve topics,2018-06-07T01:13:54,0
2719,292b2f1,Mode-polarity is computed  and some averages over phonon branches as well. Compil OK as well as test v8_t57.,2018-06-12T13:52:58,0
2720,31398db,figure for AFM FCC Fe  and gitignore for auxiliary latex build files,2018-06-12T11:38:38,0
2721,6f0bbee,alphabetize list in gitignore?,2018-06-12T11:39:32,0
2722,292242a,reduce size of image,2018-06-12T11:44:02,0
2723,d994df5,call ifc_calcnwrite_nana_terms,2018-06-12T11:53:09,0
2724,d605c91,merged trunk beauty,2018-06-12T11:53:29,0
2725,f6b533b,Update the test references with the output files of abiref for tgw1_x tests,2018-06-12T11:58:29,0
2726,8bd73bc,Beautification of DFT+U  DMFT  cRPA and Udet tutorials + DMFT variables.,2018-06-12T13:58:39,0
2727,6bfd5c0,Merge branch 'develop' into _beauty,2018-06-11T15:29:05,0
2728,f2d2d95,Abinit beautification: DFPT vars and ffield vars,2018-06-12T16:59:52,0
2729,0764bda,Merge vantroeyeb/beauty/6aea into _beauty,2018-06-12T17:05:09,0
2730,a05ce16,Merge mverstra/beauty/2922 into _beauty,2018-06-12T17:07:01,0
2731,351c439,Abinit beautification: DFPT vars and ffield vars,2018-06-12T17:10:47,0
2732,baf69c0,Abinit beautification: DFPT vars and ffield vars,2018-06-12T17:20:48,0
2733,e1e46b3,ZPR from generalized Frohlich is computed. Still  not yet perfect agreement with the simple cubic analytical result.,2018-06-12T19:10:37,0
2734,6aeaa24,Beauty AIM  Elastic and fold2bloch tutorials,2018-06-12T11:05:47,0
2735,de4f9c0,Clean the computation of directions and weights for spherical integration.,2018-06-12T10:43:12,0
2736,42127b1,Slight modif of m_frohlichmodel.F90.,2018-06-12T08:35:12,0
2737,811f78e,missed a latexable equation  and improved the text,2018-06-12T07:36:18,0
2738,e82bf10,Replace the Gaussian quadrature for phi by a normal homogeneous sampling (since the integrand is periodic !),2018-06-12T07:22:58,0
2739,3240b62,Merge petretto/beauty/b503 into _beauty,2018-06-12T06:39:00,0
2740,a29dde1,save for now. 75% done,2018-06-12T00:33:39,0
2741,04b51cc,update image file format and adapt He Xu name for mkdocs,2018-06-12T00:02:35,0
2742,307c305,frohlichmodel subroutine is OK for effective masses  v8_t57 works.,2018-06-11T22:17:10,0
2743,a2b56e6,Now m_frohlichmodel compiles,2018-06-11T20:48:28,0
2744,ca8f723,Merge pouillon/beauty/6486 into _beauty,2018-06-11T20:24:06,0
2745,057a74f,Primitive version of m_frohlichmodel.F90  only able to compute the average Frohlich effective mass.,2018-06-11T19:16:07,0
2746,5a2af1f,Merge branch 'efmas' into efmas3,2018-06-11T18:08:11,0
2747,f2b0404,Merge branch 'develop' into efmas,2018-06-11T18:07:58,0
2748,f22a7d5,Slightly modify the use of eph_frohlichmodel>1 for the time being.,2018-06-11T18:06:56,0
2749,ac1abfe,Merge jollet/beauty/206b into _beauty,2018-06-11T17:50:59,0
2750,206be3c,Merge remote-tracking branch 'trunk/develop' into beauty,2018-06-11T15:46:32,0
2751,807770e,beautify optic.md,2018-06-07T15:17:40,0
2752,27f03b3,Add support for |alias|,2018-06-06T22:04:04,0
